ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,Country,host_country
44914,Aika Hakoyama,F,25.0,176.0,65.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze,Japan,Brazil
44916,Veikko Johannes Hakulinen,M,27.0,173.0,66.0,Finland,FIN,1952 Winter,1952,Winter,Oslo,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Gold,Finland,Norway
44916,Veikko Johannes Hakulinen,M,31.0,173.0,66.0,Finland,FIN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,Gold,Finland,Italy
44916,Veikko Johannes Hakulinen,M,31.0,173.0,66.0,Finland,FIN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Silver,Finland,Italy
44916,Veikko Johannes Hakulinen,M,31.0,173.0,66.0,Finland,FIN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver,Finland,Italy
44916,Veikko Johannes Hakulinen,M,35.0,173.0,66.0,Finland,FIN,1960 Winter,1960,Winter,Squaw Valley,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Bronze,Finland,USA
44916,Veikko Johannes Hakulinen,M,35.0,173.0,66.0,Finland,FIN,1960 Winter,1960,Winter,Squaw Valley,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Silver,Finland,USA
44921,"Stephen Michael ""Steve"" Halaiko",M,19.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Lightweight,Silver,USA,Switzerland
44927,Gyula Halasy,M,32.0,,,Hungary,HUN,1924 Summer,1924,Summer,Paris,Shooting,Shooting Men's Trap,Gold,Hungary,France
44935,Murray Gordon Halberg,M,27.0,178.0,62.0,New Zealand,NZL,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 5,000 metres",Gold,New Zealand,USA
44939,Ruth Halbsguth (-Hoffmann),F,19.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,Germany,Germany
44945,"Donald Stanley ""Don"" Haldeman",M,29.0,186.0,93.0,United States,USA,1976 Summer,1976,Summer,Montreal,Shooting,Shooting Mixed Trap,Gold,USA,Austria
44998,Darnell Kenneth Hall,M,20.0,183.0,78.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,USA,France
45001,Dennis William Hall,M,25.0,160.0,55.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Silver,USA,USA
45009,"Gary Wayne Hall, Sr.",M,17.0,186.0,74.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 400 metres Individual Medley,Silver,USA,France
45018,Kaye Marie Hall (-Greff),F,17.0,171.0,65.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Backstroke,Gold,USA,France
45018,Kaye Marie Hall (-Greff),F,17.0,171.0,65.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Backstroke,Bronze,USA,France
45020,Lars Gran Ivar Hall,M,25.0,,,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold,Sweden,Norway
45020,Lars Gran Ivar Hall,M,29.0,,,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold,Sweden,Italy
45032,"Samuel Wesley ""Sam"" Hall",M,23.0,175.0,70.0,United States,USA,1960 Summer,1960,Summer,Roma,Diving,Diving Men's Springboard,Silver,USA,USA
45037,Thomas Hall,M,26.0,182.0,82.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Bronze,Canada,China
45039,"Gary Wayne Hall, Jr.",M,21.0,198.0,99.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 50 metres Freestyle,Silver,USA,USA
45039,"Gary Wayne Hall, Jr.",M,21.0,198.0,99.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Freestyle,Silver,USA,USA
45039,"Gary Wayne Hall, Jr.",M,25.0,198.0,99.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Freestyle,Bronze,USA,Australia
45039,"Gary Wayne Hall, Jr.",M,29.0,198.0,99.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 50 metres Freestyle,Gold,USA,Greece
45048,Steven Leslie Hallard,M,23.0,188.0,84.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Team,Bronze,UK,Canada
45048,Steven Leslie Hallard,M,27.0,188.0,84.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Team,Bronze,UK,France
45088,"James ""Jim"" Halliday",M,30.0,,65.5,Great Britain,GBR,1948 Summer,1948,Summer,London,Weightlifting,Weightlifting Men's Lightweight,Bronze,UK,Switzerland
45105,Norman Frederick Hallows,M,21.0,175.0,60.0,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 1,500 metres",Bronze,UK,UK
45122,Kalle Niilo Ponteva Halonen,M,19.0,173.0,73.5,Finland,FIN,1960 Winter,1960,Winter,Squaw Valley,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Silver,Finland,USA
45127,William Halpenny,M,29.0,,,Canada,CAN,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Pole Vault,Bronze,Canada,Sweden
45128,"Robert Sherman ""Bob"" Halperin",M,52.0,183.0,93.0,Shrew II,USA,1960 Summer,1960,Summer,Roma,Sailing,Sailing Mixed Two Person Keelboat,Bronze,USA,USA
45134,Arne Halse,M,20.0,172.0,80.0,Norway,NOR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Javelin Throw,Silver,Norway,UK
45134,Arne Halse,M,20.0,172.0,80.0,Norway,NOR,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's Javelin Throw, Freestyle",Bronze,Norway,UK
45137,Nellie Halstead,F,21.0,,,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze,UK,USA
45140,Wyndham Halswelle,M,25.0,,,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 400 metres,Gold,UK,UK
45144,Joachim Halupczok,M,20.0,180.0,78.0,Poland,POL,1988 Summer,1988,Summer,Seoul,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver,Poland,Canada
45175,Shunkichi Hamada,M,21.0,,,Japan,JPN,1932 Summer,1932,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Silver,Japan,USA
45178,Kyoko Hamaguchi,F,26.0,170.0,72.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Bronze,Japan,Greece
45178,Kyoko Hamaguchi,F,30.0,170.0,72.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Bronze,Japan,China
45190,Pentti Olavi Hmlinen,M,22.0,165.0,54.5,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Bantamweight,Gold,Finland,Norway
45190,Pentti Olavi Hmlinen,M,26.0,165.0,54.5,Finland,FIN,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Featherweight,Bronze,Finland,Italy
45199,Helmut Hamann,M,23.0,175.0,62.0,Germany,GER,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,Germany,Germany
45218,Sharon Hambrook (-Boreyko),F,21.0,159.0,52.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver,Canada,Yugoslavia
45219,Fabian Hambchen,M,20.0,164.0,62.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Horizontal Bar,Bronze,Germany,China
45219,Fabian Hambchen,M,24.0,164.0,62.0,Germany,GER,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Horizontal Bar,Silver,Germany,UK
45219,Fabian Hambchen,M,28.0,164.0,62.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horizontal Bar,Gold,Germany,Brazil
45242,Charles Hamelin,M,25.0,175.0,71.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,Gold,Canada,Canada
45242,Charles Hamelin,M,29.0,175.0,71.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Gold,Canada,Russia
45263,"Dorothy Stuart Hamill (-Martin, -Forsythe)",F,19.0,160.0,55.0,United States,USA,1976 Winter,1976,Winter,Innsbruck,Figure Skating,Figure Skating Women's Singles,Gold,USA,Austria
45270,Brutus Kerr Hamilton,M,19.0,183.0,80.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,Silver,USA,Belgium
45286,Letitia Marion Hamilton,F,69.0,,,Ireland,IRL,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Painting, Paintings",Bronze,Ireland,Switzerland
45295,Scott Scovell Hamilton,M,25.0,160.0,50.0,United States,USA,1984 Winter,1984,Winter,Sarajevo,Figure Skating,Figure Skating Men's Singles,Gold,USA,Yugoslavia
45305,Erin Mullady Hamlin,F,27.0,170.0,65.0,United States,USA,2014 Winter,2014,Winter,Sochi,Luge,Luge Women's Singles,Bronze,USA,Russia
45312,Paul Elbert Hamm,M,21.0,165.0,62.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,Gold,USA,Greece
45312,Paul Elbert Hamm,M,21.0,165.0,62.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Horizontal Bar,Silver,USA,Greece
45314,Abderrahmane Hammad Zaheer,M,23.0,189.0,70.0,Algeria,ALG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's High Jump,Bronze,Algeria,Australia
45321,Karl Adolf Clarence Hammar,M,28.0,,,Sylvia,SWE,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 8 metres,Bronze,Sweden,Switzerland
45332,Sarah Kathryn Hammer (-Sparks),F,28.0,171.0,65.0,United States,USA,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Omnium,Silver,USA,UK
45332,Sarah Kathryn Hammer (-Sparks),F,32.0,171.0,65.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Omnium,Silver,USA,Brazil
45333,Hubert Hammerer,M,34.0,172.0,78.0,Austria,AUT,1960 Summer,1960,Summer,Roma,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",Gold,Austria,USA
45334,"Therese ""Resi"" Hammerer (-Giger)",F,22.0,,,Austria,AUT,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Women's Downhill,Bronze,Austria,Switzerland
45336,Lszl Hammerl,M,22.0,179.0,90.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Bronze,Hungary,Austria
45336,Lszl Hammerl,M,22.0,179.0,90.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold,Hungary,Austria
45336,Lszl Hammerl,M,26.0,179.0,90.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Silver,Hungary,France
45359,"Kathleen ""Kathy"" Hammond (-Tyson)",F,20.0,170.0,55.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 400 metres,Bronze,USA,Japan
45387,Olaf Hampel,M,32.0,183.0,98.0,Germany-2,GER,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,Gold,Germany,Japan
45388,"Thomas ""Tommy"" Hampson",M,24.0,184.0,69.0,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 800 metres,Gold,UK,USA
45397,Sven Helge Hamrin,M,23.0,176.0,72.0,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,Bronze,Sweden,Austria
45404,Tetsuo Hamuro,M,18.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 200 metres Breaststroke,Gold,Japan,Germany
45434,Han Gyong-Si,M,26.0,155.0,56.0,North Korea,PRK,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Flyweight,Bronze,North Korea,USA
45437,Han Hwa-Su,F,21.0,167.0,73.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Women's Handball,Silver,South Korea,Yugoslavia
45442,Han Hyeon-Suk,F,18.0,175.0,62.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Handball,Handball Women's Handball,Gold,South Korea,Canada
45467,Han Myeong-U,M,31.0,170.0,84.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Middleweight, Freestyle",Gold,South Korea,Canada
45472,Han Pil-Hwa,F,22.0,170.0,61.0,North Korea,PRK,1964 Winter,1964,Winter,Innsbruck,Speed Skating,"Speed Skating Women's 3,000 metres",Silver,North Korea,Austria
45478,Han Seon-Hui,F,23.0,174.0,65.0,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Handball,Handball Women's Handball,Silver,South Korea,USA
45485,Han Su-An,M,22.0,,,South Korea,KOR,1948 Summer,1948,Summer,London,Boxing,Boxing Men's Flyweight,Bronze,South Korea,Switzerland
45486,Han Sun-Cheol,M,27.0,178.0,60.0,South Korea,KOR,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Lightweight,Silver,South Korea,UK
45489,Han Tianyu,M,17.0,173.0,65.0,China,CHN,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Silver,China,Russia
45491,Han Xiaopeng,M,22.0,173.0,75.0,China,CHN,2006 Winter,2006,Winter,Torino,Freestyle Skiing,Freestyle Skiing Men's Aerials,Gold,China,Italy
45494,Han Yaqin,F,25.0,179.0,77.0,China,CHN,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Bronze,China,Canada
45496,Ying Han,F,33.0,170.0,60.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Team,Silver,Germany,Brazil
45506,Tsutomu Hanahara,M,24.0,160.0,58.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Gold,Japan,Austria
45507,Jakub Hank,M,21.0,193.0,96.0,Czech Republic,CZE,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Quadruple Sculls,Silver,Czech Republic,Greece
45514,Hanati Silamu,M,23.0,179.0,69.0,China,CHN,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Welterweight,Bronze,China,China
45525,Vincent Hancock,M,19.0,173.0,80.0,United States,USA,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Men's Skeet,Gold,USA,China
45525,Vincent Hancock,M,23.0,173.0,80.0,United States,USA,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Skeet,Gold,USA,UK
45532,Lilies Handayani,F,23.0,155.0,50.0,Indonesia,INA,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Team,Silver,Indonesia,Canada
45543,Karl Hermann Gotthard Handrick,M,27.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold,Germany,Germany
45556,"Henry Jamison ""Jam"" Handy",M,18.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Swimming,Swimming Men's 440 Yard Breaststroke,Bronze,USA,USA
45559,Takuya Haneda,M,29.0,175.0,70.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Bronze,Japan,Brazil
45571,Halvard Hanevold,M,28.0,181.0,75.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 20 kilometres,Gold,Norway,Japan
45576,Hermann Hnggi,M,33.0,,,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Individual All-Around,Silver,Switzerland,Switzerland
45576,Hermann Hnggi,M,33.0,,,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Parallel Bars,Bronze,Switzerland,Switzerland
45576,Hermann Hnggi,M,33.0,,,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Pommelled Horse,Gold,Switzerland,Switzerland
45586,Cornelia Hanisch,F,32.0,163.0,54.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Women's Foil, Individual",Silver,Germany,Yugoslavia
45587,Erich Hanisch,M,27.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Canoeing,"Canoeing Men's Folding Kayak Doubles, 10 kilometres",Silver,Germany,Germany
45590,Wolfgang Hanisch,M,29.0,187.0,105.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Javelin Throw,Bronze,Germany,USA
45617,Edith Margaret Hannam (Boucher-),F,33.0,,,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Women's Singles, Covered Courts",Gold,UK,Sweden
45622,Sven Hannawald (Phler-),M,23.0,184.0,64.0,Germany,GER,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver,Germany,Japan
45622,Sven Hannawald (Phler-),M,27.0,184.0,64.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Silver,Germany,USA
45622,Sven Hannawald (Phler-),M,27.0,184.0,64.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Gold,Germany,USA
45626,Lennart Vilhelm Hannelius,M,30.0,,,Finland,FIN,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Bronze,Finland,France
45628,Hans-Joachim Hannemann,M,21.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Eights,Bronze,Germany,Germany
45630,Ren Hannemann,M,23.0,188.0,80.0,Germany-1,GER,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Men's Four,Silver,Germany,France
45631,Lynley Joye Hannen (-Coventry),F,24.0,175.0,70.0,New Zealand,NZL,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxless Pairs,Bronze,New Zealand,Canada
45637,Eric Hnni,M,25.0,172.0,,Switzerland,SUI,1964 Summer,1964,Summer,Tokyo,Judo,Judo Men's Lightweight,Silver,Switzerland,Austria
45645,Kauko Antero Hnninen,M,26.0,183.0,86.0,Finland,FIN,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Fours,Bronze,Finland,Italy
45656,Tawin Hanprab,M,18.0,176.0,58.0,Thailand,THA,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Flyweight,Silver,Thailand,Brazil
45669,Alf John Hansen,M,28.0,185.0,85.0,Norway,NOR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Double Sculls,Gold,Norway,Austria
45682,Bernhoff (Bernhof-) Otelius Hansen,M,26.0,173.0,,Norway,NOR,1904 Summer,1904,Summer,St. Louis,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold,Norway,USA
45684,Brendan Joseph Hansen,M,22.0,183.0,85.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Breaststroke,Silver,USA,Greece
45684,Brendan Joseph Hansen,M,22.0,183.0,85.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Breaststroke,Bronze,USA,Greece
45684,Brendan Joseph Hansen,M,30.0,183.0,85.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Breaststroke,Bronze,USA,UK
45685,Brian Hansen,M,19.0,183.0,82.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Silver,USA,Canada
45695,Edmund Carl Marius Mller Hansen,M,23.0,,,Denmark,DEN,1924 Summer,1924,Summer,Paris,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Silver,Denmark,France
45699,Ejvind Willy Hansen,M,23.0,,,Denmark,DEN,1948 Summer,1948,Summer,London,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver,Denmark,Switzerland
45700,Erik Rosendahl Hansen,M,20.0,182.0,77.0,Denmark,DEN,1960 Summer,1960,Summer,Roma,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Gold,Denmark,USA
45700,Erik Rosendahl Hansen,M,20.0,182.0,77.0,Denmark,DEN,1960 Summer,1960,Summer,Roma,Canoeing,Canoeing Men's Kayak Relay 4 x 500 metres,Bronze,Denmark,USA
45700,Erik Rosendahl Hansen,M,28.0,182.0,77.0,Denmark,DEN,1968 Summer,1968,Summer,Mexico City,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze,Denmark,France
45708,Frank Hansen,M,27.0,193.0,92.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Double Sculls,Silver,Norway,Japan
45709,"Frederick Morgan ""Fred"" Hansen",M,23.0,183.0,75.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Pole Vault,Gold,USA,Austria
45731,Christian Henrik Hansen,M,28.0,,,Denmark,DEN,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze,Denmark,Switzerland
45733,Henry Peter Christian Hansen,M,26.0,170.0,,Denmark,DEN,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Individual",Gold,Denmark,Switzerland
45733,Henry Peter Christian Hansen,M,26.0,170.0,,Denmark,DEN,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Team",Gold,Denmark,Switzerland
45733,Henry Peter Christian Hansen,M,30.0,170.0,,Denmark,DEN,1932 Summer,1932,Summer,Los Angeles,Cycling,"Cycling Men's Road Race, Team",Silver,Denmark,USA
45742,Jena Mai Hansen,F,27.0,166.0,60.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Skiff,Bronze,Denmark,Brazil
45750,John Angelo Valdemar stergaard Hansen,M,24.0,,,Denmark,DEN,1948 Summer,1948,Summer,London,Football,Football Men's Football,Bronze,Denmark,Switzerland
45751,John rsted Hansen,M,26.0,185.0,82.0,Denmark,DEN,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxless Fours,Gold,Denmark,Austria
45769,Lasse Norman Hansen,M,20.0,180.0,73.0,Denmark,DEN,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Omnium,Gold,Denmark,UK
45769,Lasse Norman Hansen,M,24.0,180.0,73.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Omnium,Bronze,Denmark,Brazil
45790,Pia Carina Hansen (Larsson-),F,34.0,181.0,90.0,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Women's Double Trap,Gold,Sweden,Australia
45791,Poul Henrik Peder Hansen,M,28.0,,,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver,Denmark,Belgium
45806,Sverre Hilmar Hansen,M,24.0,174.0,66.0,Norway,NOR,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Long Jump,Bronze,Norway,France
45812,Hanne Trine Hansen,F,23.0,,,Denmark,DEN,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Single Sculls,Bronze,Denmark,USA
45818,Willy Falck Hansen,M,22.0,,,Denmark,DEN,1928 Summer,1928,Summer,Amsterdam,Cycling,Cycling Men's Sprint,Bronze,Denmark,Switzerland
45818,Willy Falck Hansen,M,22.0,,,Denmark,DEN,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's 1,000 metres Time Trial",Gold,Denmark,Switzerland
45819,Marcel Fernand Hansenne,M,31.0,184.0,72.0,France,FRA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 800 metres,Bronze,France,Switzerland
45824,"Boden Joseph ""Bo"" Hanson",M,31.0,199.0,100.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Bronze,Australia,Greece
45825,Brooke Louise Hanson (-Clarke),F,26.0,175.0,67.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Breaststroke,Silver,Australia,Greece
45825,Brooke Louise Hanson (-Clarke),F,26.0,175.0,67.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,Australia,Greece
